id,name,objectType,country,regon,countryCd,pib,institutionUuid,lNumber,managerName,eMail,nip,www,iKindName,postalCd,bNumber,phone,iStartDT,dataSource,status,statusCode,city,siTypeName,street,voivodeship,lastRefresh,krs,institutionUid,siTypeCd,uTypeCd,voivodeshipCode,addresses,supervisingInstitutions,statuses,types,names
4dfa0995-5ab0-4cef-bdd1-761f9eda3aa4,Sieć Badawcza Łukasiewicz - Instytut Zaawansowanych Technologii Wytwarzania,REPORTS_INSTITUTION,Polska,000032603,167,0,4dfa0995-5ab0-4cef-bdd1-761f9eda3aa4,,,,6750001774,http://www.ios.krakow.pl,,30-011,,12 63 17 100,,POLON,Przekształcona,4,Kraków,instytut Sieci Łukasiewicz,ul. Wrocławska,małopolskie,1750836894701,,bRMGXQJT2RaRcmwCAwDGWnQ,5,,6,Polska | małopolskie | Kraków | 30-011 | ul. Wrocławska |  |  | 1949-08-01,b19d0545-dcf0-4f9c-8414-9328e1831c24 | Minister Gospodarki | 1949-08-01 ; ea92a74d-9594-48bf-9e03-4de781cff5b8 | Minister Rozwoju i Technologii (poprzednio MRPiT) | 2015-11-16 ; 53df6a82-2924-4aae-85b7-19106e8bdcf5 | Minister Przedsiębiorczości i Technologii | 2018-01-11 ; 7d11545b-37fc-4424-8b45-a54a84aad859 | Centrum Łukasiewicz (organ nadzorujący) | 2019-04-01,Działająca | 1949-08-01 ; Przekształcona | 2020-04-01,instytut badawczy | 1949-08-01 ; instytut Sieci Łukasiewicz | 2019-04-01,Sieć Badawcza Łukasiewicz - Instytut Zaawansowanych Technologii Wytwarzania | 2019-04-01 ; Instytut Zaawansowanych Technologii Wytwarzania | 1949-08-01
99b73e7f-5723-47b4-bf61-f162e05340bf,Sieć Badawcza Łukasiewicz  –  ITECH Instytut Innowacji i Technologii,REPORTS_INSTITUTION,Polska,387143432,167,0,99b73e7f-5723-47b4-bf61-f162e05340bf,,Michał,,5250008293,https://itech.lukasiewicz.gov.pl/,,00-879,,22 100 14 63,,POLON,Działająca,1,Warszawa,instytut Sieci Łukasiewicz,ul. Żelazna,mazowieckie,1762330506124,0000860814,bdjYdBoyjgOIrFOdhAkghaw,5,,7,Polska | mazowieckie | Warszawa | 00-879 | ul. Żelazna |  |  | 1953-08-22,b19d0545-dcf0-4f9c-8414-9328e1831c24 | Minister Gospodarki | 1953-08-22 ; 5bd5c28a-b763-43c7-86b0-79a4cc745664 | Minister Energii | 2016-08-31 ; 7d11545b-37fc-4424-8b45-a54a84aad859 | Centrum Łukasiewicz (organ nadzorujący) | 2019-04-01,Działająca | 1953-08-22,instytut badawczy | 1953-08-22 ; instytut Sieci Łukasiewicz | 2019-04-01,"Sieć Badawcza Łukasiewicz  –  ITECH Instytut Innowacji i Technologii | 2024-01-01 ; Sieć Badawcza Łukasiewicz - Instytut Organizacji i Zarządzania w Przemyśle ""ORGMASZ"" | 2019-04-01 ; Instytut Organizacji i Zarządzania w Przemyśle ""ORGMASZ"" | 1953-08-22"
5258df8b-3924-4f7a-ab2f-6b1379e3a6dc,Sieć Badawcza Łukasiewicz - Krakowski Instytut Technologiczny,REPORTS_INSTITUTION,Polska,387116932,167,0,5258df8b-3924-4f7a-ab2f-6b1379e3a6dc,,Damian,,6750000088,https://kit.lukasiewicz.gov.pl/,,30-418,,12 26 18 324,,POLON,Działająca,1,Kraków,instytut Sieci Łukasiewicz,ul. Zakopiańska,małopolskie,1750836894821,0000861401,bwAHt3nLzTHJiUSb6EhGRLQ,5,,6,Polska | małopolskie | Kraków | 30-418 | ul. Zakopiańska |  |  | 1946-02-01,b19d0545-dcf0-4f9c-8414-9328e1831c24 | Minister Gospodarki | 1946-02-01 ; ea92a74d-9594-48bf-9e03-4de781cff5b8 | Minister Rozwoju i Technologii (poprzednio MRPiT) | 2015-11-16 ; 53df6a82-2924-4aae-85b7-19106e8bdcf5 | Minister Przedsiębiorczości i Technologii | 2018-01-11 ; 7d11545b-37fc-4424-8b45-a54a84aad859 | Centrum Łukasiewicz (organ nadzorujący) | 2019-04-01,Działająca | 1946-02-01,instytut badawczy | 1946-02-01 ; instytut Sieci Łukasiewicz | 2019-04-01,Instytut Odlewnictwa | 1946-02-01 ; Sieć Badawcza Łukasiewicz - Krakowski Instytut Technologiczny | 2020-04-01 ; Sieć Badawcza Łukasiewicz - Instytut Odlewnictwa | 2019-04-01
eb32ed60-5a78-4d98-a0b5-4ff511ef6d78,Sieć Badawcza Łukasiewicz - Łódzki Instytut Technologiczny,REPORTS_INSTITUTION,Polska,521631148,167,0,eb32ed60-5a78-4d98-a0b5-4ff511ef6d78,,Marcin,,7272857474,www.lit.lukasiewicz.gov.pl,,90-570,,42 307 09 01,,POLON,Działająca,1,Łódź,instytut Sieci Łukasiewicz,ul. Marii Skłodowskiej-Curie,łódzkie,1750836897201,0000955824,,5,,5,Polska | łódzkie | Łódź | 90-570 | ul. Marii Skłodowskiej-Curie |  |  | 2022-04-01,7d11545b-37fc-4424-8b45-a54a84aad859 | Centrum Łukasiewicz (organ nadzorujący) | 2022-04-01,Działająca | 2022-04-01,instytut Sieci Łukasiewicz | 2022-04-01,Sieć Badawcza Łukasiewicz - Łódzki Instytut Technologiczny | 2022-04-01
b4a408ef-359b-46df-a6dc-5a0bb5511a72,Sieć Badawcza Łukasiewicz - PORT Polski Ośrodek Rozwoju Technologii,REPORTS_INSTITUTION,Polska,386585168,167,0,b4a408ef-359b-46df-a6dc-5a0bb5511a72,,Jarosław,,8943140523,https://port.lukasiewicz.gov.pl,,54-066,,71 734 72 91,,POLON,Działająca,1,Wrocław,instytut Sieci Łukasiewicz,ul. Stabłowicka,dolnośląskie,1768211495008,0000850580,bgYH5DTa0H-ctvBj2APXs_A,5,,1,Polska | dolnośląskie | Wrocław | 54-066 | ul. Stabłowicka |  |  | 2007-11-15,2b2e64d0-dc32-4575-ba6c-073f0757f4f9 | Minister Nauki i Szkolnictwa Wyższego (poprzednio MEiN) | 2007-11-15 ; 573aca08-133e-4baa-a9f6-de60545c9ec7 | Rada Nadzorcza działająca w imieniu Wspólników | 2015-02-05 ; 7d11545b-37fc-4424-8b45-a54a84aad859 | Centrum Łukasiewicz (organ nadzorujący) | 2019-04-01,Działająca | 2007-11-15,inna instytucja naukowa | 2007-11-15 ; instytut Sieci Łukasiewicz | 2019-04-01,PORT Polski Ośrodek Rozwoju Technologi Sp. z o.o. | 2018-08-27 ; Sieć Badawcza Łukasiewicz - PORT Polski Ośrodek Rozwoju Technologii | 2019-04-01 ; Wrocławskie Centrum Badań EIT+ Sp. z o.o. | 2007-11-15
eccf635d-f316-42c3-ad45-3cf0c9b58021,Sieć Badawcza Łukasiewicz - Poznański Instytut Technologiczny,REPORTS_INSTITUTION,Polska,386566426,167,0,eccf635d-f316-42c3-ad45-3cf0c9b58021,,Rafał,,7831822694,http://www.pit.lukasiewicz.gov.pl,,61-755,,61 8504890,,POLON,Działająca,1,Poznań,instytut Sieci Łukasiewicz,ul. Ewarysta Estkowskiego,wielkopolskie,1764598505516,0000850093,b-A1QY9Hr-GZao4iR8emNMw,5,,15,Polska | wielkopolskie | Poznań | 61-755 | ul. Ewarysta Estkowskiego |  |  | 1967-01-01,2b2e64d0-dc32-4575-ba6c-073f0757f4f9 | Minister Nauki i Szkolnictwa Wyższego (poprzednio MEiN) | 1967-01-01 ; ea92a74d-9594-48bf-9e03-4de781cff5b8 | Minister Rozwoju i Technologii (poprzednio MRPiT) | 2015-11-16 ; 53df6a82-2924-4aae-85b7-19106e8bdcf5 | Minister Przedsiębiorczości i Technologii | 2018-01-11 ; 7d11545b-37fc-4424-8b45-a54a84aad859 | Centrum Łukasiewicz (organ nadzorujący) | 2019-04-01,Działająca | 1967-01-01,instytut badawczy | 1967-01-01 ; instytut Sieci Łukasiewicz | 2019-04-01,Instytut Logistyki i Magazynowania | 1967-01-01 ; Sieć Badawcza Łukasiewicz - Poznański Instytut Technologiczny | 2022-01-01 ; Sieć Badawcza Łukasiewicz - Instytut Logistyki i Magazynowania | 2019-04-01
b3f28b90-b5a3-403e-b963-050a9d446d34,Sieć Badawcza Łukasiewicz - Przemysłowy Instytut Automatyki i Pomiarów PIAP,REPORTS_INSTITUTION,Polska,000035257,167,0,b3f28b90-b5a3-403e-b963-050a9d446d34,,Piotr,,5223185370,http://www.piap.pl,,02-486,,228740164,,POLON,Działająca,1,Warszawa,instytut Sieci Łukasiewicz,al. Aleje Jerozolimskie,mazowieckie,1764244239568,0000846727,bBAiT-2bx3haWIHBJKzDsMg,5,,7,Polska | mazowieckie | Warszawa | 02-486 | al. Aleje Jerozolimskie |  |  | 1965-03-15,b19d0545-dcf0-4f9c-8414-9328e1831c24 | Minister Gospodarki | 1965-03-15 ; ea92a74d-9594-48bf-9e03-4de781cff5b8 | Minister Rozwoju i Technologii (poprzednio MRPiT) | 2015-11-16 ; 53df6a82-2924-4aae-85b7-19106e8bdcf5 | Minister Przedsiębiorczości i Technologii | 2018-01-11 ; 7d11545b-37fc-4424-8b45-a54a84aad859 | Centrum Łukasiewicz (organ nadzorujący) | 2019-04-01,Działająca | 1965-03-15,instytut badawczy | 1965-03-15 ; instytut Sieci Łukasiewicz | 2019-04-01,Przemysłowy Instytut Automatyki i Pomiarów PIAP | 1965-03-15 ; Sieć Badawcza Łukasiewicz - Przemysłowy Instytut Automatyki i Pomiarów PIAP | 2019-04-01
d11abbe1-101c-45d7-b85a-9699e97975ed,Sieć Badawcza Łukasiewicz - Przemysłowy Instytut Maszyn Rolniczych,REPORTS_INSTITUTION,Polska,000033614,167,0,d11abbe1-101c-45d7-b85a-9699e97975ed,,,,7770003280,www.pimr.lukasiewicz.gov.pl,,60-963,,61 8712 222,,POLON,Przekształcona,4,Poznań,instytut Sieci Łukasiewicz,ul. Starołęcka,wielkopolskie,1750836896896,,bzy6cKJ6i3_2FSK6t_P7MjA,5,,15,Polska | wielkopolskie | Poznań | 60-963 | ul. Starołęcka |  |  | 1946-03-01,b19d0545-dcf0-4f9c-8414-9328e1831c24 | Minister Gospodarki | 1946-03-01 ; 2b2e64d0-dc32-4575-ba6c-073f0757f4f9 | Minister Nauki i Szkolnictwa Wyższego (poprzednio MEiN) | 2015-11-16 ; 53df6a82-2924-4aae-85b7-19106e8bdcf5 | Minister Przedsiębiorczości i Technologii | 2018-01-11 ; 7d11545b-37fc-4424-8b45-a54a84aad859 | Centrum Łukasiewicz (organ nadzorujący) | 2019-04-01,Działająca | 1946-03-01 ; Przekształcona | 2022-01-01,instytut badawczy | 1946-03-01 ; instytut Sieci Łukasiewicz | 2019-04-01,Przemysłowy Instytut Maszyn Rolniczych | 1946-03-01 ; Sieć Badawcza Łukasiewicz - Przemysłowy Instytut Maszyn Rolniczych | 2019-04-01
b28fd273-56d9-41d3-a620-30856c5f0b3c,Sieć Badawcza Łukasiewicz - Przemysłowy Instytut Motoryzacji,REPORTS_INSTITUTION,Polska,000036044,167,0,b28fd273-56d9-41d3-a620-30856c5f0b3c,,Karol,,5250008821,http://www.pimot.lukasiewicz.gov.pl,,03-301,,(22) 7777-014,,POLON,Działająca,1,Warszawa,instytut Sieci Łukasiewicz,ul. Jagiellońska,mazowieckie,1750836897058,0000851766,bE7I8l3CfAzl8w-7AJ0IrTw,5,,7,Polska | mazowieckie | Warszawa | 03-301 | ul. Jagiellońska |  |  | 1972-08-11,b19d0545-dcf0-4f9c-8414-9328e1831c24 | Minister Gospodarki | 1972-08-11 ; ea92a74d-9594-48bf-9e03-4de781cff5b8 | Minister Rozwoju i Technologii (poprzednio MRPiT) | 2015-11-16 ; 53df6a82-2924-4aae-85b7-19106e8bdcf5 | Minister Przedsiębiorczości i Technologii | 2018-01-11 ; 7d11545b-37fc-4424-8b45-a54a84aad859 | Centrum Łukasiewicz (organ nadzorujący) | 2019-04-01,Działająca | 1972-08-11,instytut badawczy | 1972-08-11 ; instytut Sieci Łukasiewicz | 2019-04-01,Przemysłowy Instytut Motoryzacji | 1972-08-11 ; Sieć Badawcza Łukasiewicz - Przemysłowy Instytut Motoryzacji | 2019-04-01
37426958-56d9-43c8-bc31-ad58ef900e9f,Sieć Badawcza Łukasiewicz - Warszawski Instytut Technologiczny (Łukasiewicz-WIT),REPORTS_INSTITUTION,Polska,387096477,167,0,37426958-56d9-43c8-bc31-ad58ef900e9f,,Grzegorz,,5250008519,https://wit.lukasiewicz.gov.pl/,,01-796,,22 853 97 00,,POLON,Działająca,1,Warszawa,instytut Sieci Łukasiewicz,ul. Duchnicka,mazowieckie,1764849079821,0000858544,bRxy5gSgbqozy-hdBgxLVzQ,5,,7,Polska | mazowieckie | Warszawa | 02-673 | ul. Racjonalizacji |  |  | 1951-01-01 ; Polska | mazowieckie | Warszawa | 01-796 | ul. Duchnicka |  |  | 2024-01-01,b19d0545-dcf0-4f9c-8414-9328e1831c24 | Minister Gospodarki | 1951-01-01 ; ea92a74d-9594-48bf-9e03-4de781cff5b8 | Minister Rozwoju i Technologii (poprzednio MRPiT) | 2015-11-16 ; 53df6a82-2924-4aae-85b7-19106e8bdcf5 | Minister Przedsiębiorczości i Technologii | 2018-01-11 ; 7d11545b-37fc-4424-8b45-a54a84aad859 | Centrum Łukasiewicz (organ nadzorujący) | 2019-04-01,Działająca | 1951-01-01,instytut badawczy | 1951-01-01 ; instytut Sieci Łukasiewicz | 2019-04-01,Instytut Mechanizacji Budownictwa i Górnictwa Skalnego | 1951-01-01 ; Sieć Badawcza Łukasiewicz - Warszawski Instytut Technologiczny (Łukasiewicz-WIT) | 2023-01-01 ; Sieć Badawcza Łukasiewicz - Instytut Mechanizacji Budownictwa i Górnictwa Skalnego | 2019-04-01
ce4dd171-ea6a-4e21-9982-6181689f7c0e,Sopocka Akademia Nauk Stosowanych,REPORTS_INSTITUTION,Polska,191939223,167,0,ce4dd171-ea6a-4e21-9982-6181689f7c0e,,Anna,,5851357934,https://sopocka.edu.pl/,,81-855,,(58) 555 83 69,,POLON,Działająca,1,Sopot,,ul. Rzemieślnicza,pomorskie,1756813610964,,b_2c2xmNWLVmevRSfgOVkrg,,,11,Polska | pomorskie | Sopot | 81-855 | ul. Rzemieślnicza |  |  | 2000-01-10,2b2e64d0-dc32-4575-ba6c-073f0757f4f9 | Minister Nauki i Szkolnictwa Wyższego (poprzednio MEiN) | 2000-01-10,Działająca | 2000-01-10,zawodowa | 2000-01-10,Sopocka Szkoła Wyższa z siedzibą w Sopocie | 2000-01-10 ; Sopocka Akademia Nauk Stosowanych | 2022-03-01
8f4f45a9-5c93-4073-8e0a-fcb2b63cb997,Społeczna Akademia Nauk z siedzibą w Łodzi,REPORTS_INSTITUTION,Polska,470985279,167,0,8f4f45a9-5c93-4073-8e0a-fcb2b63cb997,,Roman,,7251056220,http://www.san.edu.pl,,90-113,,426646601,,POLON,Działająca,1,Łódź,,ul. Henryka Sienkiewicza,łódzkie,1750836897269,,bi_Fnqu0gwQqqbxWSHeDHOg,,,5,Polska | łódzkie | Łódź | 90-113 | ul. Henryka Sienkiewicza |  |  | 1995-01-30,2b2e64d0-dc32-4575-ba6c-073f0757f4f9 | Minister Nauki i Szkolnictwa Wyższego (poprzednio MEiN) | 1995-01-30,Działająca | 1995-01-30,akademicka | 1995-01-30,Społeczna Akademia Nauk z siedzibą w Łodzi | 1995-01-30
1fc02569-a95d-492b-8307-92a64c5531e8,Stargardzka Szkoła Wyższa Stargardinum w Stargardzie Szczecińskim,REPORTS_INSTITUTION,Polska,320093620,167,0,1fc02569-a95d-492b-8307-92a64c5531e8,,,,8542258822,http://www.stargardinum.pl,,73-110,,915778360,,POLON,Zlikwidowana,3,Stargard Szczeciński,,ul. Kazimierza Wielkiego,zachodniopomorskie,1750836894726,,bk9nW_ndwJhuglBC_v0ytGA,,,16,Polska | zachodniopomorskie | Stargard Szczeciński | 73-110 | ul. Kazimierza Wielkiego |  |  | 2005-08-31,2b2e64d0-dc32-4575-ba6c-073f0757f4f9 | Minister Nauki i Szkolnictwa Wyższego (poprzednio MEiN) | 2005-08-31,Działająca | 2005-08-31 ; Zlikwidowana | 2015-10-03,zawodowa | 2005-08-31,Stargardzka Szkoła Wyższa Stargardinum w Stargardzie Szczecińskim | 2005-08-31
835ac4bc-3b1c-4d79-a10f-843bc54be4ef,Staropolska Akademia Nauk Stosowanych w Kielcach,REPORTS_INSTITUTION,Polska,292390760,167,0,835ac4bc-3b1c-4d79-a10f-843bc54be4ef,,Grzegorz,,9591482885,http://www.stsw.edu.pl,,25-666,,413458588,,POLON,Działająca,1,Kielce,,"ul. Majora Jana Piwnika ""Ponurego""",świętokrzyskie,1771498338507,,boPypfPLf-LYH5FWZrYNNJA,,,13,"Polska | świętokrzyskie | Kielce | 25-666 | ul. Majora Jana Piwnika ""Ponurego"" |  |  | 2001-03-20",2b2e64d0-dc32-4575-ba6c-073f0757f4f9 | Minister Nauki i Szkolnictwa Wyższego (poprzednio MEiN) | 2001-03-20,Działająca | 2001-03-20,zawodowa | 2001-03-20,"Wyższa Szkoła Ekonomii, Turystyki i Nauk Społecznych w Kielcach | 2001-03-20 ; Staropolska Akademia Nauk Stosowanych w Kielcach | 2022-04-04 ; Staropolska Szkoła Wyższa w Kielcach | 2013-07-26"
70106a6b-687c-4740-9f98-02bbada02a97,STER Instytut Maciej Szymański,REPORTS_INSTITUTION,Polska,,167,0,70106a6b-687c-4740-9f98-02bbada02a97,,Maciej,,,www.ster.com.pl,,62-080,,+48 61 279-21-00,,POLON,Działająca,1,Swadzim,inna instytucja naukowa,ul. Ster,wielkopolskie,1750836895142,,,4,,15,Polska | wielkopolskie | Swadzim | 62-080 | ul. Ster |  |  | 1993-11-16,2b2e64d0-dc32-4575-ba6c-073f0757f4f9 | Minister Nauki i Szkolnictwa Wyższego (poprzednio MEiN) | 1993-11-16,Działająca | 1993-11-16,inna instytucja naukowa | 1993-11-16,STER Instytut Maciej Szymański | 1993-11-16
9b94b4ef-c6bd-4580-8385-3f6e9d154ffa,Stowarzyszenie Polska Platforma Bezpieczeństwa Wewnętrznego,REPORTS_INSTITUTION,Polska,300294630,167,0,9b94b4ef-c6bd-4580-8385-3f6e9d154ffa,,Rashel,,7831618232,www.ppbw.pl,,60-822,,61 663 02 21,,POLON,Działająca,1,Poznań,inna instytucja naukowa,ul. Juliusza Słowackiego,wielkopolskie,1750836916287,,,4,,15,Polska | wielkopolskie | Poznań | 60-822 | ul. Juliusza Słowackiego |  |  | 2005-10-26,2b2e64d0-dc32-4575-ba6c-073f0757f4f9 | Minister Nauki i Szkolnictwa Wyższego (poprzednio MEiN) | 2005-10-26,Działająca | 2005-10-26,inna instytucja naukowa | 2005-10-26,Stowarzyszenie Polska Platforma Bezpieczeństwa Wewnętrznego | 2005-10-26
3e43c1ff-58f3-4b5e-8ded-1cd6505f271d,Sudecka Wyższa Szkoła w Kłodzku z siedzibą w Kłodzku,REPORTS_INSTITUTION,Polska,021786412,167,0,3e43c1ff-58f3-4b5e-8ded-1cd6505f271d,,,,8831852980,http://.sws.edu.pl,,57-300,,74 869 17 07,,POLON,Zlikwidowana,3,Kłodzko,,ul. Waleriana Łukasińskiego,dolnośląskie,1750836895052,,bwWlOFi4wovxtbjth_gl7uw,,,1,Polska | dolnośląskie | Kłodzko | 57-300 | ul. Waleriana Łukasińskiego |  |  | 2011-12-14,2b2e64d0-dc32-4575-ba6c-073f0757f4f9 | Minister Nauki i Szkolnictwa Wyższego (poprzednio MEiN) | 2011-12-14,Działająca | 2011-12-14 ; Zlikwidowana | 2014-10-31,zawodowa | 2011-12-14,Sudecka Wyższa Szkoła w Kłodzku z siedzibą w Kłodzku | 2011-12-14
40ee9e13-51b8-4fde-b8b0-e9fb7505c3b9,Szkoła Główna Gospodarstwa Wiejskiego w Warszawie,REPORTS_INSTITUTION,Polska,000001784,167,0,40ee9e13-51b8-4fde-b8b0-e9fb7505c3b9,,Michał,,5250007425,http://www.sggw.edu.pl,,02-787,,48 22 59-31-000,,POLON,Działająca,1,Warszawa,,ul. Nowoursynowska,mazowieckie,1767869510579,,bVev-Y5szMZ-h4bMC7PTglA,,,7,Polska | mazowieckie | Warszawa | 02-787 | ul. Nowoursynowska |  |  | 1816-09-23,2b2e64d0-dc32-4575-ba6c-073f0757f4f9 | Minister Nauki i Szkolnictwa Wyższego (poprzednio MEiN) | 1816-09-23,Działająca | 1816-09-23,akademicka | 1816-09-23,Szkoła Główna Gospodarstwa Wiejskiego w Warszawie | 1816-09-23
c7c10a2a-f381-4dc2-8511-53400ceb4a90,Szkoła Główna Handlowa w Warszawie,REPORTS_INSTITUTION,Polska,000001502,167,0,c7c10a2a-f381-4dc2-8511-53400ceb4a90,,Piotr,,5250008407,http://www.sgh.waw.pl,,02-554,,+48 22 564 6000,,POLON,Działająca,1,Warszawa,,Aleja Niepodległości,mazowieckie,1750836894997,,b2eiZUbb85g0FOaTA2KZtOw,,,7,Polska | mazowieckie | Warszawa | 02-554 | Aleja Niepodległości |  |  | 1906-01-01,2b2e64d0-dc32-4575-ba6c-073f0757f4f9 | Minister Nauki i Szkolnictwa Wyższego (poprzednio MEiN) | 1906-01-01,Działająca | 1906-01-01,akademicka | 1906-01-01,Szkoła Główna Handlowa w Warszawie | 1906-01-01
1bcd4a1f-479c-4e2f-b014-fe9c5f03c9c5,Szkoła Główna Krajowa z siedzibą w Warszawie,REPORTS_INSTITUTION,Polska,380075288,167,0,1bcd4a1f-479c-4e2f-b014-fe9c5f03c9c5,,Anna,,7010827265,,,02-001,,,,POLON,Działająca,1,Warszawa,,al. Aleje Jerozolimskie,mazowieckie,1750836895093,,b7WQ6bAiY0Ja0PzlSSnDFTA,,,7,Polska | mazowieckie | Warszawa | 02-001 | al. Aleje Jerozolimskie |  |  | 2018-04-18,2b2e64d0-dc32-4575-ba6c-073f0757f4f9 | Minister Nauki i Szkolnictwa Wyższego (poprzednio MEiN) | 2018-04-18,Działająca | 2018-04-18,zawodowa | 2018-04-18,Szkoła Główna Krajowa z siedzibą w Warszawie | 2018-04-18
130bb11b-bd4e-45aa-831e-3fb0a3b41825,Szkoła Główna Mikołaja Kopernika,REPORTS_INSTITUTION,Polska,524649120,167,0,130bb11b-bd4e-45aa-831e-3fb0a3b41825,,Gertruda,,7011132393,www.sgmk.edu.pl,,00-695,,+48 782-950-360,,POLON,Działająca,1,Warszawa,,ul. Nowogrodzka,mazowieckie,1750836896895,,,,,7,Polska | mazowieckie | Warszawa | 00-695 | ul. Nowogrodzka |  |  | 2023-03-01,2b2e64d0-dc32-4575-ba6c-073f0757f4f9 | Minister Nauki i Szkolnictwa Wyższego (poprzednio MEiN) | 2023-03-01,Działająca | 2023-03-01,akademicka | 2023-03-01,Szkoła Główna Mikołaja Kopernika | 2023-03-01
d06475b4-6cbe-41fd-a9cb-b5572040e37c,Szkoła Główna Politechniczna w likwidacji,REPORTS_INSTITUTION,Polska,492914569,167,0,d06475b4-6cbe-41fd-a9cb-b5572040e37c,,,,7342985267,http://dziekanat@swsz.edu.pl,,05-200,,,,POLON,W likwidacji,2,Wołomin,,ul. Laskowa,mazowieckie,1750836896922,,bweK7wCsClnZWv2ZZF1YxSA,,,7,Polska | mazowieckie | Wołomin | 05-200 | ul. Laskowa |  |  | 2003-08-22,2b2e64d0-dc32-4575-ba6c-073f0757f4f9 | Minister Nauki i Szkolnictwa Wyższego (poprzednio MEiN) | 2003-08-22,Działająca | 2003-08-22 ; W likwidacji | 2019-01-29,zawodowa | 2003-08-22,Szkoła Główna Politechniczna w likwidacji | 2018-06-12 ; Szkoła Główna Politechniczna z siedzibą w Wołominie | 2015-10-01 ; Szkoła Główna Politechniczna z siedzibą w Nowym Sączu | 2015-06-18 ; Wyższa Szkoła Przedsiębiorczości z siedzibą w Nowym Sączu | 2012-10-01 ; Wyższa Szkoła Przedsiębiorczości w likwidacji z siedzibą w Nowym Sączu | 2003-08-22
c73ce067-e3fc-4b3d-9508-245017c26d57,Szkoła Główna Turystyki i Hotelarstwa Vistula,REPORTS_INSTITUTION,Polska,011860493,167,0,c73ce067-e3fc-4b3d-9508-245017c26d57,,Krzysztof,,1130237103,https://www.vistulahospitality.edu.pl/,,02-787,,22 45 72 340,,POLON,Działająca,1,Warszawa,,ul. Stokłosy,mazowieckie,1750836897105,,bNTEQOnfGklgrgm7XJAfaZg,,,7,Polska | mazowieckie | Warszawa | 02-787 | ul. Stokłosy |  |  | 1996-05-18,2b2e64d0-dc32-4575-ba6c-073f0757f4f9 | Minister Nauki i Szkolnictwa Wyższego (poprzednio MEiN) | 1996-05-18,Działająca | 1996-05-18,zawodowa | 1996-05-18,"Wyższa Szkoła Hotelarstwa, Gastronomii i Turystyki w Warszawie | 1996-05-18 ; Szkoła Główna Turystyki i Hotelarstwa Vistula | 2019-03-22 ; Szkoła Główna Turystyki i Rekreacji | 2012-11-06"
94bb4d55-18be-446a-bfb0-3cffeeff70b4,Szkoła Nauk Ścisłych w  Warszawie,REPORTS_INSTITUTION,Polska,,167,0,94bb4d55-18be-446a-bfb0-3cffeeff70b4,,,,,,,02-508,,,,POLON,Zlikwidowana,3,Warszawa,,ul. Puławska,mazowieckie,1750836894983,,bchB_ILmf0ojwARhHwSb5Rg,,,7,Polska | mazowieckie | Warszawa | 02-508 | ul. Puławska |  |  | 1993-04-30,2b2e64d0-dc32-4575-ba6c-073f0757f4f9 | Minister Nauki i Szkolnictwa Wyższego (poprzednio MEiN) | 1993-04-30,Działająca | 1993-04-30 ; Zlikwidowana | 2002-01-11,zawodowa | 1993-04-30,Szkoła Nauk Ścisłych w  Warszawie | 1993-04-30
1733f4af-98b7-494f-9ce2-b11165202213,Szkoła Wyższa Ekonomii i Zarządzania w Łodzi,REPORTS_INSTITUTION,Polska,471357450,167,0,1733f4af-98b7-494f-9ce2-b11165202213,,JAROSŁAW,,7281420920,http://www.sweiz.pl,,90-139,,530 600 310,,POLON,Działająca,1,Łódź,,ul. Prezydenta Gabriela Narutowicza,łódzkie,1750836897216,,bXvd2Yp0chu8gGH6YOvkKdQ,,,5,Polska | łódzkie | Łódź | 90-139 | ul. Prezydenta Gabriela Narutowicza |  |  | 1996-05-28,2b2e64d0-dc32-4575-ba6c-073f0757f4f9 | Minister Nauki i Szkolnictwa Wyższego (poprzednio MEiN) | 1996-05-28,Działająca | 1996-05-28,zawodowa | 1996-05-28,Salezjańska Wyższa Szkoła Ekonomii i Zarządzania w Łodzi | 1996-05-28 ; Szkoła Wyższa Ekonomii i Zarządzania w Łodzi | 2014-10-24
180d2805-5609-4d97-ae79-27444f690ab6,Szkoła Wyższa im. Bogdana Jańskiego w Warszawie,REPORTS_INSTITUTION,Polska,010340484,167,0,180d2805-5609-4d97-ae79-27444f690ab6,,,,5211081512,http://www.janski.edu.pl,,00-724,,228512890,,POLON,Działająca,1,Warszawa,,ul. Chełmska,mazowieckie,1750836894810,,bYwbfG-fLSSJePrNgOcBx1g,,,7,Polska | mazowieckie | Warszawa | 00-724 | ul. Chełmska |  |  | 1993-09-30,2b2e64d0-dc32-4575-ba6c-073f0757f4f9 | Minister Nauki i Szkolnictwa Wyższego (poprzednio MEiN) | 1993-09-30,Działająca | 1993-09-30,zawodowa | 1993-09-30,Szkoła Wyższa im. Bogdana Jańskiego w Warszawie | 1993-09-30
